"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/09/2017 06:00:00 - 26/09/2017 07:00:00","BZN|NL","Without sequence","42.52","",""
"26/09/2017 07:00:00 - 26/09/2017 08:00:00","BZN|NL","Without sequence","51.57","",""
"26/09/2017 08:00:00 - 26/09/2017 09:00:00","BZN|NL","Without sequence","55.2","",""
"26/09/2017 09:00:00 - 26/09/2017 10:00:00","BZN|NL","Without sequence","58.06","",""
"26/09/2017 10:00:00 - 26/09/2017 11:00:00","BZN|NL","Without sequence","59.18","",""
"26/09/2017 11:00:00 - 26/09/2017 12:00:00","BZN|NL","Without sequence","53.79","",""
"26/09/2017 12:00:00 - 26/09/2017 13:00:00","BZN|NL","Without sequence","49.26","",""
"26/09/2017 13:00:00 - 26/09/2017 14:00:00","BZN|NL","Without sequence","49.2","",""
"26/09/2017 14:00:00 - 26/09/2017 15:00:00","BZN|NL","Without sequence","47.79","",""
"26/09/2017 15:00:00 - 26/09/2017 16:00:00","BZN|NL","Without sequence","47.77","",""
"26/09/2017 16:00:00 - 26/09/2017 17:00:00","BZN|NL","Without sequence","41.81","",""
"26/09/2017 17:00:00 - 26/09/2017 18:00:00","BZN|NL","Without sequence","47.08","",""
"26/09/2017 18:00:00 - 26/09/2017 19:00:00","BZN|NL","Without sequence","50.82","",""
"26/09/2017 19:00:00 - 26/09/2017 20:00:00","BZN|NL","Without sequence","55.01","",""
"26/09/2017 20:00:00 - 26/09/2017 21:00:00","BZN|NL","Without sequence","51.01","",""
"26/09/2017 21:00:00 - 26/09/2017 22:00:00","BZN|NL","Without sequence","39.9","",""
"26/09/2017 22:00:00 - 26/09/2017 23:00:00","BZN|NL","Without sequence","38.16","",""
"26/09/2017 23:00:00 - 27/09/2017 00:00:00","BZN|NL","Without sequence","38.2","",""
"27/09/2017 00:00:00 - 27/09/2017 01:00:00","BZN|NL","Without sequence","47.5","",""
"27/09/2017 01:00:00 - 27/09/2017 02:00:00","BZN|NL","Without sequence","39.9","",""
"27/09/2017 02:00:00 - 27/09/2017 03:00:00","BZN|NL","Without sequence","34.9","",""
"27/09/2017 03:00:00 - 27/09/2017 04:00:00","BZN|NL","Without sequence","33.33","",""
"27/09/2017 04:00:00 - 27/09/2017 05:00:00","BZN|NL","Without sequence","32.14","",""
"27/09/2017 05:00:00 - 27/09/2017 06:00:00","BZN|NL","Without sequence","33.7","",""
"27/09/2017 06:00:00 - 27/09/2017 07:00:00","BZN|NL","Without sequence","45.07","",""
"27/09/2017 07:00:00 - 27/09/2017 08:00:00","BZN|NL","Without sequence","54.4","",""
"27/09/2017 08:00:00 - 27/09/2017 09:00:00","BZN|NL","Without sequence","59.19","",""
"27/09/2017 09:00:00 - 27/09/2017 10:00:00","BZN|NL","Without sequence","60.0","",""
"27/09/2017 10:00:00 - 27/09/2017 11:00:00","BZN|NL","Without sequence","55.0","",""
"27/09/2017 11:00:00 - 27/09/2017 12:00:00","BZN|NL","Without sequence","43.0","",""
"27/09/2017 12:00:00 - 27/09/2017 13:00:00","BZN|NL","Without sequence","34.43","",""
"27/09/2017 13:00:00 - 27/09/2017 14:00:00","BZN|NL","Without sequence","34.9","",""
"27/09/2017 14:00:00 - 27/09/2017 15:00:00","BZN|NL","Without sequence","34.42","",""
"27/09/2017 15:00:00 - 27/09/2017 16:00:00","BZN|NL","Without sequence","43.39","",""
"27/09/2017 16:00:00 - 27/09/2017 17:00:00","BZN|NL","Without sequence","43.7","",""
"27/09/2017 17:00:00 - 27/09/2017 18:00:00","BZN|NL","Without sequence","54.22","",""
"27/09/2017 18:00:00 - 27/09/2017 19:00:00","BZN|NL","Without sequence","49.99","",""
"27/09/2017 19:00:00 - 27/09/2017 20:00:00","BZN|NL","Without sequence","54.86","",""
"27/09/2017 20:00:00 - 27/09/2017 21:00:00","BZN|NL","Without sequence","55.79","",""
"27/09/2017 21:00:00 - 27/09/2017 22:00:00","BZN|NL","Without sequence","49.94","",""
"27/09/2017 22:00:00 - 27/09/2017 23:00:00","BZN|NL","Without sequence","44.9","",""
"27/09/2017 23:00:00 - 28/09/2017 00:00:00","BZN|NL","Without sequence","40.1","",""
"28/09/2017 00:00:00 - 28/09/2017 01:00:00","BZN|NL","Without sequence","44.25","",""
"28/09/2017 01:00:00 - 28/09/2017 02:00:00","BZN|NL","Without sequence","38.72","",""
"28/09/2017 02:00:00 - 28/09/2017 03:00:00","BZN|NL","Without sequence","34.9","",""
"28/09/2017 03:00:00 - 28/09/2017 04:00:00","BZN|NL","Without sequence","31.01","",""
"28/09/2017 04:00:00 - 28/09/2017 05:00:00","BZN|NL","Without sequence","31.05","",""
"28/09/2017 05:00:00 - 28/09/2017 06:00:00","BZN|NL","Without sequence","33.4","",""
"28/09/2017 06:00:00 - 28/09/2017 07:00:00","BZN|NL","Without sequence","40.2","",""
"28/09/2017 07:00:00 - 28/09/2017 08:00:00","BZN|NL","Without sequence","51.53","",""
"28/09/2017 08:00:00 - 28/09/2017 09:00:00","BZN|NL","Without sequence","59.61","",""
"28/09/2017 09:00:00 - 28/09/2017 10:00:00","BZN|NL","Without sequence","60.18","",""
"28/09/2017 10:00:00 - 28/09/2017 11:00:00","BZN|NL","Without sequence","56.03","",""
"28/09/2017 11:00:00 - 28/09/2017 12:00:00","BZN|NL","Without sequence","56.43","",""
"28/09/2017 12:00:00 - 28/09/2017 13:00:00","BZN|NL","Without sequence","55.94","",""
"28/09/2017 13:00:00 - 28/09/2017 14:00:00","BZN|NL","Without sequence","56.65","",""
"28/09/2017 14:00:00 - 28/09/2017 15:00:00","BZN|NL","Without sequence","50.55","",""
"28/09/2017 15:00:00 - 28/09/2017 16:00:00","BZN|NL","Without sequence","49.39","",""
"28/09/2017 16:00:00 - 28/09/2017 17:00:00","BZN|NL","Without sequence","49.39","",""
"28/09/2017 17:00:00 - 28/09/2017 18:00:00","BZN|NL","Without sequence","56.6","",""
"28/09/2017 18:00:00 - 28/09/2017 19:00:00","BZN|NL","Without sequence","52.5","",""
"28/09/2017 19:00:00 - 28/09/2017 20:00:00","BZN|NL","Without sequence","57.28","",""
"28/09/2017 20:00:00 - 28/09/2017 21:00:00","BZN|NL","Without sequence","56.66","",""
"28/09/2017 21:00:00 - 28/09/2017 22:00:00","BZN|NL","Without sequence","42.78","",""
"28/09/2017 22:00:00 - 28/09/2017 23:00:00","BZN|NL","Without sequence","46.22","",""
"28/09/2017 23:00:00 - 29/09/2017 00:00:00","BZN|NL","Without sequence","40.42","",""
"29/09/2017 00:00:00 - 29/09/2017 01:00:00","BZN|NL","Without sequence","33.85","",""
"29/09/2017 01:00:00 - 29/09/2017 02:00:00","BZN|NL","Without sequence","32.88","",""
"29/09/2017 02:00:00 - 29/09/2017 03:00:00","BZN|NL","Without sequence","31.5","",""
"29/09/2017 03:00:00 - 29/09/2017 04:00:00","BZN|NL","Without sequence","31.1","",""
"29/09/2017 04:00:00 - 29/09/2017 05:00:00","BZN|NL","Without sequence","30.97","",""
"29/09/2017 05:00:00 - 29/09/2017 06:00:00","BZN|NL","Without sequence","31.91","",""
"29/09/2017 06:00:00 - 29/09/2017 07:00:00","BZN|NL","Without sequence","40.67","",""
"29/09/2017 07:00:00 - 29/09/2017 08:00:00","BZN|NL","Without sequence","49.91","",""
"29/09/2017 08:00:00 - 29/09/2017 09:00:00","BZN|NL","Without sequence","51.2","",""
"29/09/2017 09:00:00 - 29/09/2017 10:00:00","BZN|NL","Without sequence","49.99","",""
"29/09/2017 10:00:00 - 29/09/2017 11:00:00","BZN|NL","Without sequence","50.1","",""
"29/09/2017 11:00:00 - 29/09/2017 12:00:00","BZN|NL","Without sequence","49.21","",""
"29/09/2017 12:00:00 - 29/09/2017 13:00:00","BZN|NL","Without sequence","48.83","",""
"29/09/2017 13:00:00 - 29/09/2017 14:00:00","BZN|NL","Without sequence","43.0","",""
"29/09/2017 14:00:00 - 29/09/2017 15:00:00","BZN|NL","Without sequence","42.4","",""
"29/09/2017 15:00:00 - 29/09/2017 16:00:00","BZN|NL","Without sequence","38.45","",""
"29/09/2017 16:00:00 - 29/09/2017 17:00:00","BZN|NL","Without sequence","41.23","",""
"29/09/2017 17:00:00 - 29/09/2017 18:00:00","BZN|NL","Without sequence","45.17","",""
"29/09/2017 18:00:00 - 29/09/2017 19:00:00","BZN|NL","Without sequence","48.15","",""
"29/09/2017 19:00:00 - 29/09/2017 20:00:00","BZN|NL","Without sequence","48.91","",""
"29/09/2017 20:00:00 - 29/09/2017 21:00:00","BZN|NL","Without sequence","45.6","",""
"29/09/2017 21:00:00 - 29/09/2017 22:00:00","BZN|NL","Without sequence","38.19","",""
"29/09/2017 22:00:00 - 29/09/2017 23:00:00","BZN|NL","Without sequence","37.1","",""
"29/09/2017 23:00:00 - 30/09/2017 00:00:00","BZN|NL","Without sequence","40.61","",""
"30/09/2017 00:00:00 - 30/09/2017 01:00:00","BZN|NL","Without sequence","33.86","",""
"30/09/2017 01:00:00 - 30/09/2017 02:00:00","BZN|NL","Without sequence","43.46","",""
"30/09/2017 02:00:00 - 30/09/2017 03:00:00","BZN|NL","Without sequence","32.0","",""
"30/09/2017 03:00:00 - 30/09/2017 04:00:00","BZN|NL","Without sequence","28.94","",""
"30/09/2017 04:00:00 - 30/09/2017 05:00:00","BZN|NL","Without sequence","29.03","",""
"30/09/2017 05:00:00 - 30/09/2017 06:00:00","BZN|NL","Without sequence","30.02","",""
"30/09/2017 06:00:00 - 30/09/2017 07:00:00","BZN|NL","Without sequence","31.96","",""
"30/09/2017 07:00:00 - 30/09/2017 08:00:00","BZN|NL","Without sequence","38.6","",""
"30/09/2017 08:00:00 - 30/09/2017 09:00:00","BZN|NL","Without sequence","39.0","",""
"30/09/2017 09:00:00 - 30/09/2017 10:00:00","BZN|NL","Without sequence","42.49","",""
"30/09/2017 10:00:00 - 30/09/2017 11:00:00","BZN|NL","Without sequence","42.57","",""
"30/09/2017 11:00:00 - 30/09/2017 12:00:00","BZN|NL","Without sequence","43.2","",""
"30/09/2017 12:00:00 - 30/09/2017 13:00:00","BZN|NL","Without sequence","40.0","",""
"30/09/2017 13:00:00 - 30/09/2017 14:00:00","BZN|NL","Without sequence","38.49","",""
"30/09/2017 14:00:00 - 30/09/2017 15:00:00","BZN|NL","Without sequence","34.01","",""
"30/09/2017 15:00:00 - 30/09/2017 16:00:00","BZN|NL","Without sequence","33.0","",""
"30/09/2017 16:00:00 - 30/09/2017 17:00:00","BZN|NL","Without sequence","37.52","",""
"30/09/2017 17:00:00 - 30/09/2017 18:00:00","BZN|NL","Without sequence","41.77","",""
"30/09/2017 18:00:00 - 30/09/2017 19:00:00","BZN|NL","Without sequence","45.06","",""
"30/09/2017 19:00:00 - 30/09/2017 20:00:00","BZN|NL","Without sequence","48.25","",""
"30/09/2017 20:00:00 - 30/09/2017 21:00:00","BZN|NL","Without sequence","45.01","",""
"30/09/2017 21:00:00 - 30/09/2017 22:00:00","BZN|NL","Without sequence","45.0","",""
"30/09/2017 22:00:00 - 30/09/2017 23:00:00","BZN|NL","Without sequence","44.05","",""
"30/09/2017 23:00:00 - 01/10/2017 00:00:00","BZN|NL","Without sequence","38.67","",""
"01/10/2017 00:00:00 - 01/10/2017 01:00:00","BZN|NL","Without sequence","31.0","",""
"01/10/2017 01:00:00 - 01/10/2017 02:00:00","BZN|NL","Without sequence","32.0","",""
"01/10/2017 02:00:00 - 01/10/2017 03:00:00","BZN|NL","Without sequence","25.1","",""
"01/10/2017 03:00:00 - 01/10/2017 04:00:00","BZN|NL","Without sequence","32.0","",""
"01/10/2017 04:00:00 - 01/10/2017 05:00:00","BZN|NL","Without sequence","30.1","",""
"01/10/2017 05:00:00 - 01/10/2017 06:00:00","BZN|NL","Without sequence","29.1","",""
"01/10/2017 06:00:00 - 01/10/2017 07:00:00","BZN|NL","Without sequence","29.2","",""
"01/10/2017 07:00:00 - 01/10/2017 08:00:00","BZN|NL","Without sequence","29.1","",""
"01/10/2017 08:00:00 - 01/10/2017 09:00:00","BZN|NL","Without sequence","32.71","",""
"01/10/2017 09:00:00 - 01/10/2017 10:00:00","BZN|NL","Without sequence","38.11","",""
"01/10/2017 10:00:00 - 01/10/2017 11:00:00","BZN|NL","Without sequence","38.39","",""
"01/10/2017 11:00:00 - 01/10/2017 12:00:00","BZN|NL","Without sequence","38.58","",""
"01/10/2017 12:00:00 - 01/10/2017 13:00:00","BZN|NL","Without sequence","40.0","",""
"01/10/2017 13:00:00 - 01/10/2017 14:00:00","BZN|NL","Without sequence","32.5","",""
"01/10/2017 14:00:00 - 01/10/2017 15:00:00","BZN|NL","Without sequence","29.1","",""
"01/10/2017 15:00:00 - 01/10/2017 16:00:00","BZN|NL","Without sequence","27.52","",""
"01/10/2017 16:00:00 - 01/10/2017 17:00:00","BZN|NL","Without sequence","27.84","",""
"01/10/2017 17:00:00 - 01/10/2017 18:00:00","BZN|NL","Without sequence","37.0","",""
"01/10/2017 18:00:00 - 01/10/2017 19:00:00","BZN|NL","Without sequence","46.13","",""
"01/10/2017 19:00:00 - 01/10/2017 20:00:00","BZN|NL","Without sequence","49.9","",""
"01/10/2017 20:00:00 - 01/10/2017 21:00:00","BZN|NL","Without sequence","50.1","",""
"01/10/2017 21:00:00 - 01/10/2017 22:00:00","BZN|NL","Without sequence","40.1","",""
"01/10/2017 22:00:00 - 01/10/2017 23:00:00","BZN|NL","Without sequence","40.85","",""
"01/10/2017 23:00:00 - 02/10/2017 00:00:00","BZN|NL","Without sequence","33.1","",""
"02/10/2017 00:00:00 - 02/10/2017 01:00:00","BZN|NL","Without sequence","30.5","",""
"02/10/2017 01:00:00 - 02/10/2017 02:00:00","BZN|NL","Without sequence","27.2","",""
"02/10/2017 02:00:00 - 02/10/2017 03:00:00","BZN|NL","Without sequence","22.52","",""
"02/10/2017 03:00:00 - 02/10/2017 04:00:00","BZN|NL","Without sequence","10.64","",""
"02/10/2017 04:00:00 - 02/10/2017 05:00:00","BZN|NL","Without sequence","5.53","",""
"02/10/2017 05:00:00 - 02/10/2017 06:00:00","BZN|NL","Without sequence","15.81","",""
"02/10/2017 06:00:00 - 02/10/2017 07:00:00","BZN|NL","Without sequence","32.93","",""
"02/10/2017 07:00:00 - 02/10/2017 08:00:00","BZN|NL","Without sequence","37.2","",""
"02/10/2017 08:00:00 - 02/10/2017 09:00:00","BZN|NL","Without sequence","44.0","",""
"02/10/2017 09:00:00 - 02/10/2017 10:00:00","BZN|NL","Without sequence","44.5","",""
"02/10/2017 10:00:00 - 02/10/2017 11:00:00","BZN|NL","Without sequence","37.4","",""
"02/10/2017 11:00:00 - 02/10/2017 12:00:00","BZN|NL","Without sequence","35.0","",""
"02/10/2017 12:00:00 - 02/10/2017 13:00:00","BZN|NL","Without sequence","33.9","",""
"02/10/2017 13:00:00 - 02/10/2017 14:00:00","BZN|NL","Without sequence","34.0","",""
"02/10/2017 14:00:00 - 02/10/2017 15:00:00","BZN|NL","Without sequence","33.0","",""
"02/10/2017 15:00:00 - 02/10/2017 16:00:00","BZN|NL","Without sequence","32.4","",""
"02/10/2017 16:00:00 - 02/10/2017 17:00:00","BZN|NL","Without sequence","35.0","",""
"02/10/2017 17:00:00 - 02/10/2017 18:00:00","BZN|NL","Without sequence","44.53","",""
"02/10/2017 18:00:00 - 02/10/2017 19:00:00","BZN|NL","Without sequence","43.0","",""
"02/10/2017 19:00:00 - 02/10/2017 20:00:00","BZN|NL","Without sequence","45.0","",""
"02/10/2017 20:00:00 - 02/10/2017 21:00:00","BZN|NL","Without sequence","37.0","",""
"02/10/2017 21:00:00 - 02/10/2017 22:00:00","BZN|NL","Without sequence","41.47","",""
"02/10/2017 22:00:00 - 02/10/2017 23:00:00","BZN|NL","Without sequence","37.4","",""
"02/10/2017 23:00:00 - 03/10/2017 00:00:00","BZN|NL","Without sequence","34.67","",""
"03/10/2017 00:00:00 - 03/10/2017 01:00:00","BZN|NL","Without sequence","31.0","",""
"03/10/2017 01:00:00 - 03/10/2017 02:00:00","BZN|NL","Without sequence","33.15","",""
"03/10/2017 02:00:00 - 03/10/2017 03:00:00","BZN|NL","Without sequence","32.1","",""
"03/10/2017 03:00:00 - 03/10/2017 04:00:00","BZN|NL","Without sequence","23.49","",""
"03/10/2017 04:00:00 - 03/10/2017 05:00:00","BZN|NL","Without sequence","21.26","",""
"03/10/2017 05:00:00 - 03/10/2017 06:00:00","BZN|NL","Without sequence","28.0","",""
"03/10/2017 06:00:00 - 03/10/2017 07:00:00","BZN|NL","Without sequence","37.88","",""
"03/10/2017 07:00:00 - 03/10/2017 08:00:00","BZN|NL","Without sequence","37.5","",""
"03/10/2017 08:00:00 - 03/10/2017 09:00:00","BZN|NL","Without sequence","46.7","",""
"03/10/2017 09:00:00 - 03/10/2017 10:00:00","BZN|NL","Without sequence","34.9","",""
"03/10/2017 10:00:00 - 03/10/2017 11:00:00","BZN|NL","Without sequence","32.03","",""
"03/10/2017 11:00:00 - 03/10/2017 12:00:00","BZN|NL","Without sequence","33.0","",""
"03/10/2017 12:00:00 - 03/10/2017 13:00:00","BZN|NL","Without sequence","30.8","",""
"03/10/2017 13:00:00 - 03/10/2017 14:00:00","BZN|NL","Without sequence","31.1","",""
"03/10/2017 14:00:00 - 03/10/2017 15:00:00","BZN|NL","Without sequence","35.6","",""
"03/10/2017 15:00:00 - 03/10/2017 16:00:00","BZN|NL","Without sequence","35.5","",""
"03/10/2017 16:00:00 - 03/10/2017 17:00:00","BZN|NL","Without sequence","42.4","",""
"03/10/2017 17:00:00 - 03/10/2017 18:00:00","BZN|NL","Without sequence","47.0","",""
"03/10/2017 18:00:00 - 03/10/2017 19:00:00","BZN|NL","Without sequence","42.83","",""
"03/10/2017 19:00:00 - 03/10/2017 20:00:00","BZN|NL","Without sequence","48.0","",""
"03/10/2017 20:00:00 - 03/10/2017 21:00:00","BZN|NL","Without sequence","40.5","",""
"03/10/2017 21:00:00 - 03/10/2017 22:00:00","BZN|NL","Without sequence","42.4","",""
"03/10/2017 22:00:00 - 03/10/2017 23:00:00","BZN|NL","Without sequence","32.0","",""
"03/10/2017 23:00:00 - 04/10/2017 00:00:00","BZN|NL","Without sequence","39.9","",""
"04/10/2017 00:00:00 - 04/10/2017 01:00:00","BZN|NL","Without sequence","30.3","",""
"04/10/2017 01:00:00 - 04/10/2017 02:00:00","BZN|NL","Without sequence","29.2","",""
"04/10/2017 02:00:00 - 04/10/2017 03:00:00","BZN|NL","Without sequence","30.6","",""
"04/10/2017 03:00:00 - 04/10/2017 04:00:00","BZN|NL","Without sequence","31.0","",""
"04/10/2017 04:00:00 - 04/10/2017 05:00:00","BZN|NL","Without sequence","29.0","",""
"04/10/2017 05:00:00 - 04/10/2017 06:00:00","BZN|NL","Without sequence","30.0","",""
"04/10/2017 06:00:00 - 04/10/2017 07:00:00","BZN|NL","Without sequence","33.51","",""
"04/10/2017 07:00:00 - 04/10/2017 08:00:00","BZN|NL","Without sequence","47.05","",""
"04/10/2017 08:00:00 - 04/10/2017 09:00:00","BZN|NL","Without sequence","55.93","",""
"04/10/2017 09:00:00 - 04/10/2017 10:00:00","BZN|NL","Without sequence","44.2","",""
"04/10/2017 10:00:00 - 04/10/2017 11:00:00","BZN|NL","Without sequence","44.2","",""
"04/10/2017 11:00:00 - 04/10/2017 12:00:00","BZN|NL","Without sequence","31.17","",""
"04/10/2017 12:00:00 - 04/10/2017 13:00:00","BZN|NL","Without sequence","30.7","",""
"04/10/2017 13:00:00 - 04/10/2017 14:00:00","BZN|NL","Without sequence","30.6","",""
"04/10/2017 14:00:00 - 04/10/2017 15:00:00","BZN|NL","Without sequence","30.5","",""
"04/10/2017 15:00:00 - 04/10/2017 16:00:00","BZN|NL","Without sequence","30.9","",""
"04/10/2017 16:00:00 - 04/10/2017 17:00:00","BZN|NL","Without sequence","30.6","",""
"04/10/2017 17:00:00 - 04/10/2017 18:00:00","BZN|NL","Without sequence","34.9","",""
"04/10/2017 18:00:00 - 04/10/2017 19:00:00","BZN|NL","Without sequence","35.5","",""
"04/10/2017 19:00:00 - 04/10/2017 20:00:00","BZN|NL","Without sequence","35.93","",""
"04/10/2017 20:00:00 - 04/10/2017 21:00:00","BZN|NL","Without sequence","32.0","",""
"04/10/2017 21:00:00 - 04/10/2017 22:00:00","BZN|NL","Without sequence","33.0","",""
"04/10/2017 22:00:00 - 04/10/2017 23:00:00","BZN|NL","Without sequence","30.6","",""
"04/10/2017 23:00:00 - 05/10/2017 00:00:00","BZN|NL","Without sequence","30.4","",""
"05/10/2017 00:00:00 - 05/10/2017 01:00:00","BZN|NL","Without sequence","30.5","",""
"05/10/2017 01:00:00 - 05/10/2017 02:00:00","BZN|NL","Without sequence","40.0","",""
"05/10/2017 02:00:00 - 05/10/2017 03:00:00","BZN|NL","Without sequence","22.6","",""
"05/10/2017 03:00:00 - 05/10/2017 04:00:00","BZN|NL","Without sequence","31.0","",""
"05/10/2017 04:00:00 - 05/10/2017 05:00:00","BZN|NL","Without sequence","27.98","",""
"05/10/2017 05:00:00 - 05/10/2017 06:00:00","BZN|NL","Without sequence","23.0","",""
"05/10/2017 06:00:00 - 05/10/2017 07:00:00","BZN|NL","Without sequence","32.5","",""
"05/10/2017 07:00:00 - 05/10/2017 08:00:00","BZN|NL","Without sequence","35.84","",""
"05/10/2017 08:00:00 - 05/10/2017 09:00:00","BZN|NL","Without sequence","41.92","",""
"05/10/2017 09:00:00 - 05/10/2017 10:00:00","BZN|NL","Without sequence","55.0","",""
"05/10/2017 10:00:00 - 05/10/2017 11:00:00","BZN|NL","Without sequence","56.6","",""
"05/10/2017 11:00:00 - 05/10/2017 12:00:00","BZN|NL","Without sequence","34.9","",""
"05/10/2017 12:00:00 - 05/10/2017 13:00:00","BZN|NL","Without sequence","33.0","",""
"05/10/2017 13:00:00 - 05/10/2017 14:00:00","BZN|NL","Without sequence","34.0","",""
"05/10/2017 14:00:00 - 05/10/2017 15:00:00","BZN|NL","Without sequence","32.5","",""
"05/10/2017 15:00:00 - 05/10/2017 16:00:00","BZN|NL","Without sequence","33.0","",""
"05/10/2017 16:00:00 - 05/10/2017 17:00:00","BZN|NL","Without sequence","33.1","",""
"05/10/2017 17:00:00 - 05/10/2017 18:00:00","BZN|NL","Without sequence","42.4","",""
"05/10/2017 18:00:00 - 05/10/2017 19:00:00","BZN|NL","Without sequence","36.9","",""
"05/10/2017 19:00:00 - 05/10/2017 20:00:00","BZN|NL","Without sequence","49.9","",""
"05/10/2017 20:00:00 - 05/10/2017 21:00:00","BZN|NL","Without sequence","45.0","",""
"05/10/2017 21:00:00 - 05/10/2017 22:00:00","BZN|NL","Without sequence","40.0","",""
"05/10/2017 22:00:00 - 05/10/2017 23:00:00","BZN|NL","Without sequence","40.0","",""
"05/10/2017 23:00:00 - 06/10/2017 00:00:00","BZN|NL","Without sequence","45.1","",""
"06/10/2017 00:00:00 - 06/10/2017 01:00:00","BZN|NL","Without sequence","33.1","",""
"06/10/2017 01:00:00 - 06/10/2017 02:00:00","BZN|NL","Without sequence","35.15","",""
"06/10/2017 02:00:00 - 06/10/2017 03:00:00","BZN|NL","Without sequence","32.46","",""
"06/10/2017 03:00:00 - 06/10/2017 04:00:00","BZN|NL","Without sequence","30.0","",""
"06/10/2017 04:00:00 - 06/10/2017 05:00:00","BZN|NL","Without sequence","33.8","",""
"06/10/2017 05:00:00 - 06/10/2017 06:00:00","BZN|NL","Without sequence","27.9","",""
"06/10/2017 06:00:00 - 06/10/2017 07:00:00","BZN|NL","Without sequence","32.1","",""
"06/10/2017 07:00:00 - 06/10/2017 08:00:00","BZN|NL","Without sequence","42.0","",""
"06/10/2017 08:00:00 - 06/10/2017 09:00:00","BZN|NL","Without sequence","53.11","",""
"06/10/2017 09:00:00 - 06/10/2017 10:00:00","BZN|NL","Without sequence","49.9","",""
"06/10/2017 10:00:00 - 06/10/2017 11:00:00","BZN|NL","Without sequence","47.4","",""
"06/10/2017 11:00:00 - 06/10/2017 12:00:00","BZN|NL","Without sequence","42.16","",""
"06/10/2017 12:00:00 - 06/10/2017 13:00:00","BZN|NL","Without sequence","45.0","",""
"06/10/2017 13:00:00 - 06/10/2017 14:00:00","BZN|NL","Without sequence","42.0","",""
"06/10/2017 14:00:00 - 06/10/2017 15:00:00","BZN|NL","Without sequence","36.54","",""
"06/10/2017 15:00:00 - 06/10/2017 16:00:00","BZN|NL","Without sequence","32.4","",""
"06/10/2017 16:00:00 - 06/10/2017 17:00:00","BZN|NL","Without sequence","35.44","",""
"06/10/2017 17:00:00 - 06/10/2017 18:00:00","BZN|NL","Without sequence","44.67","",""
"06/10/2017 18:00:00 - 06/10/2017 19:00:00","BZN|NL","Without sequence","50.5","",""
"06/10/2017 19:00:00 - 06/10/2017 20:00:00","BZN|NL","Without sequence","48.52","",""
"06/10/2017 20:00:00 - 06/10/2017 21:00:00","BZN|NL","Without sequence","42.4","",""
"06/10/2017 21:00:00 - 06/10/2017 22:00:00","BZN|NL","Without sequence","35.1","",""
"06/10/2017 22:00:00 - 06/10/2017 23:00:00","BZN|NL","Without sequence","44.9","",""
"06/10/2017 23:00:00 - 07/10/2017 00:00:00","BZN|NL","Without sequence","45.92","",""
"07/10/2017 00:00:00 - 07/10/2017 01:00:00","BZN|NL","Without sequence","33.0","",""
"07/10/2017 01:00:00 - 07/10/2017 02:00:00","BZN|NL","Without sequence","37.0","",""
"07/10/2017 02:00:00 - 07/10/2017 03:00:00","BZN|NL","Without sequence","26.8","",""
"07/10/2017 03:00:00 - 07/10/2017 04:00:00","BZN|NL","Without sequence","25.69","",""
"07/10/2017 04:00:00 - 07/10/2017 05:00:00","BZN|NL","Without sequence","35.68","",""
"07/10/2017 05:00:00 - 07/10/2017 06:00:00","BZN|NL","Without sequence","30.8","",""
"07/10/2017 06:00:00 - 07/10/2017 07:00:00","BZN|NL","Without sequence","31.62","",""
"07/10/2017 07:00:00 - 07/10/2017 08:00:00","BZN|NL","Without sequence","34.0","",""
"07/10/2017 08:00:00 - 07/10/2017 09:00:00","BZN|NL","Without sequence","40.9","",""
"07/10/2017 09:00:00 - 07/10/2017 10:00:00","BZN|NL","Without sequence","47.69","",""
"07/10/2017 10:00:00 - 07/10/2017 11:00:00","BZN|NL","Without sequence","37.51","",""
"07/10/2017 11:00:00 - 07/10/2017 12:00:00","BZN|NL","Without sequence","45.36","",""
"07/10/2017 12:00:00 - 07/10/2017 13:00:00","BZN|NL","Without sequence","44.0","",""
"07/10/2017 13:00:00 - 07/10/2017 14:00:00","BZN|NL","Without sequence","40.92","",""
"07/10/2017 14:00:00 - 07/10/2017 15:00:00","BZN|NL","Without sequence","37.02","",""
"07/10/2017 15:00:00 - 07/10/2017 16:00:00","BZN|NL","Without sequence","35.0","",""
"07/10/2017 16:00:00 - 07/10/2017 17:00:00","BZN|NL","Without sequence","37.29","",""
"07/10/2017 17:00:00 - 07/10/2017 18:00:00","BZN|NL","Without sequence","43.02","",""
"07/10/2017 18:00:00 - 07/10/2017 19:00:00","BZN|NL","Without sequence","52.61","",""
"07/10/2017 19:00:00 - 07/10/2017 20:00:00","BZN|NL","Without sequence","61.84","",""
"07/10/2017 20:00:00 - 07/10/2017 21:00:00","BZN|NL","Without sequence","57.06","",""
"07/10/2017 21:00:00 - 07/10/2017 22:00:00","BZN|NL","Without sequence","42.4","",""
"07/10/2017 22:00:00 - 07/10/2017 23:00:00","BZN|NL","Without sequence","46.0","",""
"07/10/2017 23:00:00 - 08/10/2017 00:00:00","BZN|NL","Without sequence","47.49","",""
"08/10/2017 00:00:00 - 08/10/2017 01:00:00","BZN|NL","Without sequence","39.9","",""
"08/10/2017 01:00:00 - 08/10/2017 02:00:00","BZN|NL","Without sequence","40.48","",""
