"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/10/2015 15:00:00 - 30/10/2015 16:00:00","BZN|NL","Without sequence","46.2","",""
"30/10/2015 16:00:00 - 30/10/2015 17:00:00","BZN|NL","Without sequence","47.51","",""
"30/10/2015 17:00:00 - 30/10/2015 18:00:00","BZN|NL","Without sequence","52.0","",""
"30/10/2015 18:00:00 - 30/10/2015 19:00:00","BZN|NL","Without sequence","50.06","",""
"30/10/2015 19:00:00 - 30/10/2015 20:00:00","BZN|NL","Without sequence","46.94","",""
"30/10/2015 20:00:00 - 30/10/2015 21:00:00","BZN|NL","Without sequence","38.28","",""
"30/10/2015 21:00:00 - 30/10/2015 22:00:00","BZN|NL","Without sequence","34.96","",""
"30/10/2015 22:00:00 - 30/10/2015 23:00:00","BZN|NL","Without sequence","35.53","",""
"30/10/2015 23:00:00 - 31/10/2015 00:00:00","BZN|NL","Without sequence","34.47","",""
"31/10/2015 00:00:00 - 31/10/2015 01:00:00","BZN|NL","Without sequence","33.67","",""
"31/10/2015 01:00:00 - 31/10/2015 02:00:00","BZN|NL","Without sequence","31.93","",""
"31/10/2015 02:00:00 - 31/10/2015 03:00:00","BZN|NL","Without sequence","29.3","",""
"31/10/2015 03:00:00 - 31/10/2015 04:00:00","BZN|NL","Without sequence","28.28","",""
"31/10/2015 04:00:00 - 31/10/2015 05:00:00","BZN|NL","Without sequence","28.78","",""
"31/10/2015 05:00:00 - 31/10/2015 06:00:00","BZN|NL","Without sequence","29.19","",""
"31/10/2015 06:00:00 - 31/10/2015 07:00:00","BZN|NL","Without sequence","30.69","",""
"31/10/2015 07:00:00 - 31/10/2015 08:00:00","BZN|NL","Without sequence","32.96","",""
"31/10/2015 08:00:00 - 31/10/2015 09:00:00","BZN|NL","Without sequence","37.6","",""
"31/10/2015 09:00:00 - 31/10/2015 10:00:00","BZN|NL","Without sequence","39.14","",""
"31/10/2015 10:00:00 - 31/10/2015 11:00:00","BZN|NL","Without sequence","37.98","",""
"31/10/2015 11:00:00 - 31/10/2015 12:00:00","BZN|NL","Without sequence","37.22","",""
"31/10/2015 12:00:00 - 31/10/2015 13:00:00","BZN|NL","Without sequence","40.0","",""
"31/10/2015 13:00:00 - 31/10/2015 14:00:00","BZN|NL","Without sequence","36.25","",""
"31/10/2015 14:00:00 - 31/10/2015 15:00:00","BZN|NL","Without sequence","33.45","",""
"31/10/2015 15:00:00 - 31/10/2015 16:00:00","BZN|NL","Without sequence","36.96","",""
"31/10/2015 16:00:00 - 31/10/2015 17:00:00","BZN|NL","Without sequence","39.9","",""
"31/10/2015 17:00:00 - 31/10/2015 18:00:00","BZN|NL","Without sequence","45.39","",""
"31/10/2015 18:00:00 - 31/10/2015 19:00:00","BZN|NL","Without sequence","50.03","",""
"31/10/2015 19:00:00 - 31/10/2015 20:00:00","BZN|NL","Without sequence","47.56","",""
"31/10/2015 20:00:00 - 31/10/2015 21:00:00","BZN|NL","Without sequence","38.94","",""
"31/10/2015 21:00:00 - 31/10/2015 22:00:00","BZN|NL","Without sequence","37.99","",""
"31/10/2015 22:00:00 - 31/10/2015 23:00:00","BZN|NL","Without sequence","43.74","",""
"31/10/2015 23:00:00 - 01/11/2015 00:00:00","BZN|NL","Without sequence","42.5","",""
"01/11/2015 00:00:00 - 01/11/2015 01:00:00","BZN|NL","Without sequence","40.4","",""
"01/11/2015 01:00:00 - 01/11/2015 02:00:00","BZN|NL","Without sequence","37.44","",""
"01/11/2015 02:00:00 - 01/11/2015 03:00:00","BZN|NL","Without sequence","27.3","",""
"01/11/2015 03:00:00 - 01/11/2015 04:00:00","BZN|NL","Without sequence","24.48","",""
"01/11/2015 04:00:00 - 01/11/2015 05:00:00","BZN|NL","Without sequence","26.61","",""
"01/11/2015 05:00:00 - 01/11/2015 06:00:00","BZN|NL","Without sequence","26.61","",""
"01/11/2015 06:00:00 - 01/11/2015 07:00:00","BZN|NL","Without sequence","29.77","",""
"01/11/2015 07:00:00 - 01/11/2015 08:00:00","BZN|NL","Without sequence","29.11","",""
"01/11/2015 08:00:00 - 01/11/2015 09:00:00","BZN|NL","Without sequence","26.26","",""
"01/11/2015 09:00:00 - 01/11/2015 10:00:00","BZN|NL","Without sequence","27.3","",""
"01/11/2015 10:00:00 - 01/11/2015 11:00:00","BZN|NL","Without sequence","29.4","",""
"01/11/2015 11:00:00 - 01/11/2015 12:00:00","BZN|NL","Without sequence","28.2","",""
"01/11/2015 12:00:00 - 01/11/2015 13:00:00","BZN|NL","Without sequence","32.8","",""
"01/11/2015 13:00:00 - 01/11/2015 14:00:00","BZN|NL","Without sequence","29.8","",""
"01/11/2015 14:00:00 - 01/11/2015 15:00:00","BZN|NL","Without sequence","27.3","",""
"01/11/2015 15:00:00 - 01/11/2015 16:00:00","BZN|NL","Without sequence","30.96","",""
"01/11/2015 16:00:00 - 01/11/2015 17:00:00","BZN|NL","Without sequence","34.12","",""
"01/11/2015 17:00:00 - 01/11/2015 18:00:00","BZN|NL","Without sequence","47.98","",""
"01/11/2015 18:00:00 - 01/11/2015 19:00:00","BZN|NL","Without sequence","51.54","",""
"01/11/2015 19:00:00 - 01/11/2015 20:00:00","BZN|NL","Without sequence","50.34","",""
"01/11/2015 20:00:00 - 01/11/2015 21:00:00","BZN|NL","Without sequence","46.48","",""
"01/11/2015 21:00:00 - 01/11/2015 22:00:00","BZN|NL","Without sequence","40.0","",""
"01/11/2015 22:00:00 - 01/11/2015 23:00:00","BZN|NL","Without sequence","36.9","",""
"01/11/2015 23:00:00 - 02/11/2015 00:00:00","BZN|NL","Without sequence","32.79","",""
"02/11/2015 00:00:00 - 02/11/2015 01:00:00","BZN|NL","Without sequence","28.3","",""
"02/11/2015 01:00:00 - 02/11/2015 02:00:00","BZN|NL","Without sequence","24.67","",""
"02/11/2015 02:00:00 - 02/11/2015 03:00:00","BZN|NL","Without sequence","26.21","",""
"02/11/2015 03:00:00 - 02/11/2015 04:00:00","BZN|NL","Without sequence","22.24","",""
"02/11/2015 04:00:00 - 02/11/2015 05:00:00","BZN|NL","Without sequence","23.8","",""
"02/11/2015 05:00:00 - 02/11/2015 06:00:00","BZN|NL","Without sequence","27.84","",""
"02/11/2015 06:00:00 - 02/11/2015 07:00:00","BZN|NL","Without sequence","39.11","",""
"02/11/2015 07:00:00 - 02/11/2015 08:00:00","BZN|NL","Without sequence","49.05","",""
"02/11/2015 08:00:00 - 02/11/2015 09:00:00","BZN|NL","Without sequence","47.92","",""
"02/11/2015 09:00:00 - 02/11/2015 10:00:00","BZN|NL","Without sequence","44.7","",""
"02/11/2015 10:00:00 - 02/11/2015 11:00:00","BZN|NL","Without sequence","37.44","",""
"02/11/2015 11:00:00 - 02/11/2015 12:00:00","BZN|NL","Without sequence","34.94","",""
"02/11/2015 12:00:00 - 02/11/2015 13:00:00","BZN|NL","Without sequence","35.56","",""
"02/11/2015 13:00:00 - 02/11/2015 14:00:00","BZN|NL","Without sequence","36.09","",""
"02/11/2015 14:00:00 - 02/11/2015 15:00:00","BZN|NL","Without sequence","37.97","",""
"02/11/2015 15:00:00 - 02/11/2015 16:00:00","BZN|NL","Without sequence","48.05","",""
"02/11/2015 16:00:00 - 02/11/2015 17:00:00","BZN|NL","Without sequence","50.07","",""
"02/11/2015 17:00:00 - 02/11/2015 18:00:00","BZN|NL","Without sequence","57.69","",""
"02/11/2015 18:00:00 - 02/11/2015 19:00:00","BZN|NL","Without sequence","67.74","",""
"02/11/2015 19:00:00 - 02/11/2015 20:00:00","BZN|NL","Without sequence","59.41","",""
"02/11/2015 20:00:00 - 02/11/2015 21:00:00","BZN|NL","Without sequence","46.96","",""
"02/11/2015 21:00:00 - 02/11/2015 22:00:00","BZN|NL","Without sequence","38.56","",""
"02/11/2015 22:00:00 - 02/11/2015 23:00:00","BZN|NL","Without sequence","37.37","",""
"02/11/2015 23:00:00 - 03/11/2015 00:00:00","BZN|NL","Without sequence","32.35","",""
"03/11/2015 00:00:00 - 03/11/2015 01:00:00","BZN|NL","Without sequence","34.03","",""
"03/11/2015 01:00:00 - 03/11/2015 02:00:00","BZN|NL","Without sequence","32.25","",""
"03/11/2015 02:00:00 - 03/11/2015 03:00:00","BZN|NL","Without sequence","31.32","",""
"03/11/2015 03:00:00 - 03/11/2015 04:00:00","BZN|NL","Without sequence","29.84","",""
"03/11/2015 04:00:00 - 03/11/2015 05:00:00","BZN|NL","Without sequence","30.92","",""
"03/11/2015 05:00:00 - 03/11/2015 06:00:00","BZN|NL","Without sequence","32.25","",""
"03/11/2015 06:00:00 - 03/11/2015 07:00:00","BZN|NL","Without sequence","39.97","",""
"03/11/2015 07:00:00 - 03/11/2015 08:00:00","BZN|NL","Without sequence","49.63","",""
"03/11/2015 08:00:00 - 03/11/2015 09:00:00","BZN|NL","Without sequence","49.96","",""
"03/11/2015 09:00:00 - 03/11/2015 10:00:00","BZN|NL","Without sequence","45.7","",""
"03/11/2015 10:00:00 - 03/11/2015 11:00:00","BZN|NL","Without sequence","33.36","",""
"03/11/2015 11:00:00 - 03/11/2015 12:00:00","BZN|NL","Without sequence","36.1","",""
"03/11/2015 12:00:00 - 03/11/2015 13:00:00","BZN|NL","Without sequence","33.08","",""
"03/11/2015 13:00:00 - 03/11/2015 14:00:00","BZN|NL","Without sequence","34.94","",""
"03/11/2015 14:00:00 - 03/11/2015 15:00:00","BZN|NL","Without sequence","37.11","",""
"03/11/2015 15:00:00 - 03/11/2015 16:00:00","BZN|NL","Without sequence","49.4","",""
"03/11/2015 16:00:00 - 03/11/2015 17:00:00","BZN|NL","Without sequence","51.13","",""
"03/11/2015 17:00:00 - 03/11/2015 18:00:00","BZN|NL","Without sequence","59.69","",""
"03/11/2015 18:00:00 - 03/11/2015 19:00:00","BZN|NL","Without sequence","67.19","",""
"03/11/2015 19:00:00 - 03/11/2015 20:00:00","BZN|NL","Without sequence","60.01","",""
"03/11/2015 20:00:00 - 03/11/2015 21:00:00","BZN|NL","Without sequence","46.08","",""
"03/11/2015 21:00:00 - 03/11/2015 22:00:00","BZN|NL","Without sequence","36.72","",""
"03/11/2015 22:00:00 - 03/11/2015 23:00:00","BZN|NL","Without sequence","35.9","",""
"03/11/2015 23:00:00 - 04/11/2015 00:00:00","BZN|NL","Without sequence","33.87","",""
"04/11/2015 00:00:00 - 04/11/2015 01:00:00","BZN|NL","Without sequence","33.23","",""
"04/11/2015 01:00:00 - 04/11/2015 02:00:00","BZN|NL","Without sequence","32.22","",""
"04/11/2015 02:00:00 - 04/11/2015 03:00:00","BZN|NL","Without sequence","31.02","",""
"04/11/2015 03:00:00 - 04/11/2015 04:00:00","BZN|NL","Without sequence","29.59","",""
"04/11/2015 04:00:00 - 04/11/2015 05:00:00","BZN|NL","Without sequence","29.83","",""
"04/11/2015 05:00:00 - 04/11/2015 06:00:00","BZN|NL","Without sequence","32.24","",""
"04/11/2015 06:00:00 - 04/11/2015 07:00:00","BZN|NL","Without sequence","44.62","",""
"04/11/2015 07:00:00 - 04/11/2015 08:00:00","BZN|NL","Without sequence","48.81","",""
"04/11/2015 08:00:00 - 04/11/2015 09:00:00","BZN|NL","Without sequence","49.76","",""
"04/11/2015 09:00:00 - 04/11/2015 10:00:00","BZN|NL","Without sequence","43.06","",""
"04/11/2015 10:00:00 - 04/11/2015 11:00:00","BZN|NL","Without sequence","38.65","",""
"04/11/2015 11:00:00 - 04/11/2015 12:00:00","BZN|NL","Without sequence","38.95","",""
"04/11/2015 12:00:00 - 04/11/2015 13:00:00","BZN|NL","Without sequence","36.03","",""
"04/11/2015 13:00:00 - 04/11/2015 14:00:00","BZN|NL","Without sequence","41.53","",""
"04/11/2015 14:00:00 - 04/11/2015 15:00:00","BZN|NL","Without sequence","47.44","",""
"04/11/2015 15:00:00 - 04/11/2015 16:00:00","BZN|NL","Without sequence","52.33","",""
"04/11/2015 16:00:00 - 04/11/2015 17:00:00","BZN|NL","Without sequence","55.1","",""
"04/11/2015 17:00:00 - 04/11/2015 18:00:00","BZN|NL","Without sequence","63.02","",""
"04/11/2015 18:00:00 - 04/11/2015 19:00:00","BZN|NL","Without sequence","64.1","",""
"04/11/2015 19:00:00 - 04/11/2015 20:00:00","BZN|NL","Without sequence","53.65","",""
"04/11/2015 20:00:00 - 04/11/2015 21:00:00","BZN|NL","Without sequence","43.01","",""
"04/11/2015 21:00:00 - 04/11/2015 22:00:00","BZN|NL","Without sequence","37.44","",""
"04/11/2015 22:00:00 - 04/11/2015 23:00:00","BZN|NL","Without sequence","36.07","",""
"04/11/2015 23:00:00 - 05/11/2015 00:00:00","BZN|NL","Without sequence","32.21","",""
"05/11/2015 00:00:00 - 05/11/2015 01:00:00","BZN|NL","Without sequence","32.01","",""
"05/11/2015 01:00:00 - 05/11/2015 02:00:00","BZN|NL","Without sequence","31.65","",""
"05/11/2015 02:00:00 - 05/11/2015 03:00:00","BZN|NL","Without sequence","31.9","",""
"05/11/2015 03:00:00 - 05/11/2015 04:00:00","BZN|NL","Without sequence","31.92","",""
"05/11/2015 04:00:00 - 05/11/2015 05:00:00","BZN|NL","Without sequence","31.91","",""
"05/11/2015 05:00:00 - 05/11/2015 06:00:00","BZN|NL","Without sequence","33.46","",""
"05/11/2015 06:00:00 - 05/11/2015 07:00:00","BZN|NL","Without sequence","42.0","",""
"05/11/2015 07:00:00 - 05/11/2015 08:00:00","BZN|NL","Without sequence","52.55","",""
"05/11/2015 08:00:00 - 05/11/2015 09:00:00","BZN|NL","Without sequence","54.69","",""
"05/11/2015 09:00:00 - 05/11/2015 10:00:00","BZN|NL","Without sequence","46.06","",""
"05/11/2015 10:00:00 - 05/11/2015 11:00:00","BZN|NL","Without sequence","44.94","",""
"05/11/2015 11:00:00 - 05/11/2015 12:00:00","BZN|NL","Without sequence","45.0","",""
"05/11/2015 12:00:00 - 05/11/2015 13:00:00","BZN|NL","Without sequence","39.55","",""
"05/11/2015 13:00:00 - 05/11/2015 14:00:00","BZN|NL","Without sequence","40.3","",""
"05/11/2015 14:00:00 - 05/11/2015 15:00:00","BZN|NL","Without sequence","45.96","",""
"05/11/2015 15:00:00 - 05/11/2015 16:00:00","BZN|NL","Without sequence","52.01","",""
"05/11/2015 16:00:00 - 05/11/2015 17:00:00","BZN|NL","Without sequence","53.64","",""
"05/11/2015 17:00:00 - 05/11/2015 18:00:00","BZN|NL","Without sequence","63.3","",""
"05/11/2015 18:00:00 - 05/11/2015 19:00:00","BZN|NL","Without sequence","69.01","",""
"05/11/2015 19:00:00 - 05/11/2015 20:00:00","BZN|NL","Without sequence","58.05","",""
"05/11/2015 20:00:00 - 05/11/2015 21:00:00","BZN|NL","Without sequence","46.44","",""
"05/11/2015 21:00:00 - 05/11/2015 22:00:00","BZN|NL","Without sequence","37.45","",""
"05/11/2015 22:00:00 - 05/11/2015 23:00:00","BZN|NL","Without sequence","37.19","",""
"05/11/2015 23:00:00 - 06/11/2015 00:00:00","BZN|NL","Without sequence","34.96","",""
"06/11/2015 00:00:00 - 06/11/2015 01:00:00","BZN|NL","Without sequence","29.12","",""
"06/11/2015 01:00:00 - 06/11/2015 02:00:00","BZN|NL","Without sequence","28.21","",""
"06/11/2015 02:00:00 - 06/11/2015 03:00:00","BZN|NL","Without sequence","26.99","",""
"06/11/2015 03:00:00 - 06/11/2015 04:00:00","BZN|NL","Without sequence","27.11","",""
"06/11/2015 04:00:00 - 06/11/2015 05:00:00","BZN|NL","Without sequence","26.76","",""
"06/11/2015 05:00:00 - 06/11/2015 06:00:00","BZN|NL","Without sequence","29.98","",""
"06/11/2015 06:00:00 - 06/11/2015 07:00:00","BZN|NL","Without sequence","36.66","",""
"06/11/2015 07:00:00 - 06/11/2015 08:00:00","BZN|NL","Without sequence","44.77","",""
"06/11/2015 08:00:00 - 06/11/2015 09:00:00","BZN|NL","Without sequence","45.04","",""
"06/11/2015 09:00:00 - 06/11/2015 10:00:00","BZN|NL","Without sequence","43.88","",""
"06/11/2015 10:00:00 - 06/11/2015 11:00:00","BZN|NL","Without sequence","44.76","",""
"06/11/2015 11:00:00 - 06/11/2015 12:00:00","BZN|NL","Without sequence","44.49","",""
"06/11/2015 12:00:00 - 06/11/2015 13:00:00","BZN|NL","Without sequence","44.29","",""
"06/11/2015 13:00:00 - 06/11/2015 14:00:00","BZN|NL","Without sequence","38.45","",""
"06/11/2015 14:00:00 - 06/11/2015 15:00:00","BZN|NL","Without sequence","37.08","",""
"06/11/2015 15:00:00 - 06/11/2015 16:00:00","BZN|NL","Without sequence","37.67","",""
"06/11/2015 16:00:00 - 06/11/2015 17:00:00","BZN|NL","Without sequence","40.01","",""
"06/11/2015 17:00:00 - 06/11/2015 18:00:00","BZN|NL","Without sequence","45.28","",""
"06/11/2015 18:00:00 - 06/11/2015 19:00:00","BZN|NL","Without sequence","47.42","",""
"06/11/2015 19:00:00 - 06/11/2015 20:00:00","BZN|NL","Without sequence","42.87","",""
"06/11/2015 20:00:00 - 06/11/2015 21:00:00","BZN|NL","Without sequence","36.22","",""
"06/11/2015 21:00:00 - 06/11/2015 22:00:00","BZN|NL","Without sequence","37.44","",""
"06/11/2015 22:00:00 - 06/11/2015 23:00:00","BZN|NL","Without sequence","34.96","",""
"06/11/2015 23:00:00 - 07/11/2015 00:00:00","BZN|NL","Without sequence","32.1","",""
"07/11/2015 00:00:00 - 07/11/2015 01:00:00","BZN|NL","Without sequence","52.64","",""
"07/11/2015 01:00:00 - 07/11/2015 02:00:00","BZN|NL","Without sequence","39.96","",""
"07/11/2015 02:00:00 - 07/11/2015 03:00:00","BZN|NL","Without sequence","34.97","",""
"07/11/2015 03:00:00 - 07/11/2015 04:00:00","BZN|NL","Without sequence","29.8","",""
"07/11/2015 04:00:00 - 07/11/2015 05:00:00","BZN|NL","Without sequence","31.01","",""
"07/11/2015 05:00:00 - 07/11/2015 06:00:00","BZN|NL","Without sequence","30.7","",""
"07/11/2015 06:00:00 - 07/11/2015 07:00:00","BZN|NL","Without sequence","29.8","",""
"07/11/2015 07:00:00 - 07/11/2015 08:00:00","BZN|NL","Without sequence","30.72","",""
"07/11/2015 08:00:00 - 07/11/2015 09:00:00","BZN|NL","Without sequence","33.13","",""
"07/11/2015 09:00:00 - 07/11/2015 10:00:00","BZN|NL","Without sequence","36.62","",""
"07/11/2015 10:00:00 - 07/11/2015 11:00:00","BZN|NL","Without sequence","36.81","",""
"07/11/2015 11:00:00 - 07/11/2015 12:00:00","BZN|NL","Without sequence","38.05","",""
"07/11/2015 12:00:00 - 07/11/2015 13:00:00","BZN|NL","Without sequence","39.95","",""
"07/11/2015 13:00:00 - 07/11/2015 14:00:00","BZN|NL","Without sequence","38.17","",""
"07/11/2015 14:00:00 - 07/11/2015 15:00:00","BZN|NL","Without sequence","33.2","",""
"07/11/2015 15:00:00 - 07/11/2015 16:00:00","BZN|NL","Without sequence","31.63","",""
"07/11/2015 16:00:00 - 07/11/2015 17:00:00","BZN|NL","Without sequence","32.05","",""
"07/11/2015 17:00:00 - 07/11/2015 18:00:00","BZN|NL","Without sequence","41.07","",""
"07/11/2015 18:00:00 - 07/11/2015 19:00:00","BZN|NL","Without sequence","58.0","",""
"07/11/2015 19:00:00 - 07/11/2015 20:00:00","BZN|NL","Without sequence","50.34","",""
"07/11/2015 20:00:00 - 07/11/2015 21:00:00","BZN|NL","Without sequence","42.44","",""
"07/11/2015 21:00:00 - 07/11/2015 22:00:00","BZN|NL","Without sequence","38.0","",""
"07/11/2015 22:00:00 - 07/11/2015 23:00:00","BZN|NL","Without sequence","39.94","",""
"07/11/2015 23:00:00 - 08/11/2015 00:00:00","BZN|NL","Without sequence","34.94","",""
"08/11/2015 00:00:00 - 08/11/2015 01:00:00","BZN|NL","Without sequence","32.0","",""
"08/11/2015 01:00:00 - 08/11/2015 02:00:00","BZN|NL","Without sequence","47.67","",""
"08/11/2015 02:00:00 - 08/11/2015 03:00:00","BZN|NL","Without sequence","46.03","",""
"08/11/2015 03:00:00 - 08/11/2015 04:00:00","BZN|NL","Without sequence","41.98","",""
"08/11/2015 04:00:00 - 08/11/2015 05:00:00","BZN|NL","Without sequence","37.92","",""
"08/11/2015 05:00:00 - 08/11/2015 06:00:00","BZN|NL","Without sequence","30.64","",""
"08/11/2015 06:00:00 - 08/11/2015 07:00:00","BZN|NL","Without sequence","38.27","",""
"08/11/2015 07:00:00 - 08/11/2015 08:00:00","BZN|NL","Without sequence","34.62","",""
"08/11/2015 08:00:00 - 08/11/2015 09:00:00","BZN|NL","Without sequence","42.31","",""
"08/11/2015 09:00:00 - 08/11/2015 10:00:00","BZN|NL","Without sequence","41.45","",""
"08/11/2015 10:00:00 - 08/11/2015 11:00:00","BZN|NL","Without sequence","47.37","",""
"08/11/2015 11:00:00 - 08/11/2015 12:00:00","BZN|NL","Without sequence","36.38","",""
"08/11/2015 12:00:00 - 08/11/2015 13:00:00","BZN|NL","Without sequence","41.6","",""
"08/11/2015 13:00:00 - 08/11/2015 14:00:00","BZN|NL","Without sequence","39.97","",""
"08/11/2015 14:00:00 - 08/11/2015 15:00:00","BZN|NL","Without sequence","30.72","",""
"08/11/2015 15:00:00 - 08/11/2015 16:00:00","BZN|NL","Without sequence","31.06","",""
"08/11/2015 16:00:00 - 08/11/2015 17:00:00","BZN|NL","Without sequence","32.45","",""
"08/11/2015 17:00:00 - 08/11/2015 18:00:00","BZN|NL","Without sequence","51.88","",""
"08/11/2015 18:00:00 - 08/11/2015 19:00:00","BZN|NL","Without sequence","48.4","",""
"08/11/2015 19:00:00 - 08/11/2015 20:00:00","BZN|NL","Without sequence","44.94","",""
"08/11/2015 20:00:00 - 08/11/2015 21:00:00","BZN|NL","Without sequence","35.84","",""
"08/11/2015 21:00:00 - 08/11/2015 22:00:00","BZN|NL","Without sequence","29.93","",""
"08/11/2015 22:00:00 - 08/11/2015 23:00:00","BZN|NL","Without sequence","29.24","",""
"08/11/2015 23:00:00 - 09/11/2015 00:00:00","BZN|NL","Without sequence","23.67","",""
"09/11/2015 00:00:00 - 09/11/2015 01:00:00","BZN|NL","Without sequence","29.8","",""
"09/11/2015 01:00:00 - 09/11/2015 02:00:00","BZN|NL","Without sequence","29.0","",""
"09/11/2015 02:00:00 - 09/11/2015 03:00:00","BZN|NL","Without sequence","30.2","",""
"09/11/2015 03:00:00 - 09/11/2015 04:00:00","BZN|NL","Without sequence","26.61","",""
"09/11/2015 04:00:00 - 09/11/2015 05:00:00","BZN|NL","Without sequence","23.84","",""
"09/11/2015 05:00:00 - 09/11/2015 06:00:00","BZN|NL","Without sequence","23.02","",""
"09/11/2015 06:00:00 - 09/11/2015 07:00:00","BZN|NL","Without sequence","37.01","",""
"09/11/2015 07:00:00 - 09/11/2015 08:00:00","BZN|NL","Without sequence","46.95","",""
"09/11/2015 08:00:00 - 09/11/2015 09:00:00","BZN|NL","Without sequence","46.55","",""
"09/11/2015 09:00:00 - 09/11/2015 10:00:00","BZN|NL","Without sequence","50.72","",""
"09/11/2015 10:00:00 - 09/11/2015 11:00:00","BZN|NL","Without sequence","44.0","",""
"09/11/2015 11:00:00 - 09/11/2015 12:00:00","BZN|NL","Without sequence","39.53","",""
"09/11/2015 12:00:00 - 09/11/2015 13:00:00","BZN|NL","Without sequence","33.05","",""
"09/11/2015 13:00:00 - 09/11/2015 14:00:00","BZN|NL","Without sequence","33.24","",""
"09/11/2015 14:00:00 - 09/11/2015 15:00:00","BZN|NL","Without sequence","32.82","",""
"09/11/2015 15:00:00 - 09/11/2015 16:00:00","BZN|NL","Without sequence","32.7","",""
"09/11/2015 16:00:00 - 09/11/2015 17:00:00","BZN|NL","Without sequence","36.0","",""
"09/11/2015 17:00:00 - 09/11/2015 18:00:00","BZN|NL","Without sequence","46.59","",""
"09/11/2015 18:00:00 - 09/11/2015 19:00:00","BZN|NL","Without sequence","55.45","",""
"09/11/2015 19:00:00 - 09/11/2015 20:00:00","BZN|NL","Without sequence","41.62","",""
"09/11/2015 20:00:00 - 09/11/2015 21:00:00","BZN|NL","Without sequence","35.0","",""
"09/11/2015 21:00:00 - 09/11/2015 22:00:00","BZN|NL","Without sequence","34.94","",""
"09/11/2015 22:00:00 - 09/11/2015 23:00:00","BZN|NL","Without sequence","31.0","",""
"09/11/2015 23:00:00 - 10/11/2015 00:00:00","BZN|NL","Without sequence","26.0","",""
"10/11/2015 00:00:00 - 10/11/2015 01:00:00","BZN|NL","Without sequence","27.0","",""
"10/11/2015 01:00:00 - 10/11/2015 02:00:00","BZN|NL","Without sequence","29.0","",""
"10/11/2015 02:00:00 - 10/11/2015 03:00:00","BZN|NL","Without sequence","29.0","",""
"10/11/2015 03:00:00 - 10/11/2015 04:00:00","BZN|NL","Without sequence","23.33","",""
"10/11/2015 04:00:00 - 10/11/2015 05:00:00","BZN|NL","Without sequence","21.67","",""
"10/11/2015 05:00:00 - 10/11/2015 06:00:00","BZN|NL","Without sequence","27.0","",""
"10/11/2015 06:00:00 - 10/11/2015 07:00:00","BZN|NL","Without sequence","32.44","",""
"10/11/2015 07:00:00 - 10/11/2015 08:00:00","BZN|NL","Without sequence","37.61","",""
"10/11/2015 08:00:00 - 10/11/2015 09:00:00","BZN|NL","Without sequence","35.63","",""
"10/11/2015 09:00:00 - 10/11/2015 10:00:00","BZN|NL","Without sequence","32.87","",""
"10/11/2015 10:00:00 - 10/11/2015 11:00:00","BZN|NL","Without sequence","33.11","",""
"10/11/2015 11:00:00 - 10/11/2015 12:00:00","BZN|NL","Without sequence","33.11","",""
"10/11/2015 12:00:00 - 10/11/2015 13:00:00","BZN|NL","Without sequence","32.36","",""
"10/11/2015 13:00:00 - 10/11/2015 14:00:00","BZN|NL","Without sequence","45.1","",""
"10/11/2015 14:00:00 - 10/11/2015 15:00:00","BZN|NL","Without sequence","42.14","",""
"10/11/2015 15:00:00 - 10/11/2015 16:00:00","BZN|NL","Without sequence","36.4","",""
"10/11/2015 16:00:00 - 10/11/2015 17:00:00","BZN|NL","Without sequence","39.83","",""
"10/11/2015 17:00:00 - 10/11/2015 18:00:00","BZN|NL","Without sequence","51.93","",""
"10/11/2015 18:00:00 - 10/11/2015 19:00:00","BZN|NL","Without sequence","54.94","",""
"10/11/2015 19:00:00 - 10/11/2015 20:00:00","BZN|NL","Without sequence","44.97","",""
"10/11/2015 20:00:00 - 10/11/2015 21:00:00","BZN|NL","Without sequence","38.95","",""
"10/11/2015 21:00:00 - 10/11/2015 22:00:00","BZN|NL","Without sequence","37.24","",""
"10/11/2015 22:00:00 - 10/11/2015 23:00:00","BZN|NL","Without sequence","32.98","",""
"10/11/2015 23:00:00 - 11/11/2015 00:00:00","BZN|NL","Without sequence","33.32","",""
"11/11/2015 00:00:00 - 11/11/2015 01:00:00","BZN|NL","Without sequence","31.38","",""
"11/11/2015 01:00:00 - 11/11/2015 02:00:00","BZN|NL","Without sequence","31.38","",""
"11/11/2015 02:00:00 - 11/11/2015 03:00:00","BZN|NL","Without sequence","30.63","",""
"11/11/2015 03:00:00 - 11/11/2015 04:00:00","BZN|NL","Without sequence","29.95","",""
"11/11/2015 04:00:00 - 11/11/2015 05:00:00","BZN|NL","Without sequence","29.0","",""
"11/11/2015 05:00:00 - 11/11/2015 06:00:00","BZN|NL","Without sequence","29.0","",""
"11/11/2015 06:00:00 - 11/11/2015 07:00:00","BZN|NL","Without sequence","33.28","",""
"11/11/2015 07:00:00 - 11/11/2015 08:00:00","BZN|NL","Without sequence","38.95","",""
"11/11/2015 08:00:00 - 11/11/2015 09:00:00","BZN|NL","Without sequence","38.71","",""
"11/11/2015 09:00:00 - 11/11/2015 10:00:00","BZN|NL","Without sequence","38.98","",""
"11/11/2015 10:00:00 - 11/11/2015 11:00:00","BZN|NL","Without sequence","38.23","",""
